isDGA,length,digits,entropy,vowel-cons,ngrams
1,22,0,3.9139770731827506,0.29411764705882354,1046.7147907647907
1,12,0,3.2516291673878226,0.2,980.5025252525252
1,14,0,3.182005814760214,0.4,1129.880341880342
1,19,0,3.8268748818646365,0.11764705882352941,808.5190918472653
1,15,0,3.4565647621309536,0.25,857.0844932844933
1,32,24,3.5931390622295662,1.0,358.12163978494624
1,15,0,3.189898095464288,0.07142857142857142,629.295238095238
1,14,0,3.521640636343319,0.16666666666666666,772.0528083028081
1,7,0,2.807354922057604,0.16666666666666666,1125.3396825396826
1,26,8,3.7381493331928657,0.5,807.6170085470086
1,12,0,3.2516291673878226,0.7142857142857143,1020.1858585858586
1,26,8,3.902174814211727,0.2857142857142857,799.5097008547009
1,11,0,3.0957952550009344,0.375,1027.320202020202
1,21,0,3.249460279921617,0.10526315789473684,1128.1746449456975
1,17,0,3.572469458770136,0.7,1217.532843137255
1,27,0,3.9861879650463043,0.08,675.9107692307692
1,32,19,3.6996987351738495,0.8571428571428571,515.3645833333334
1,25,0,3.6234651896016468,0.47058823529411764,1024.1474879227053
1,15,0,3.373557262275185,0.15384615384615385,683.4782661782662
1,15,0,3.6402239289418516,0.36363636363636365,1148.2332112332113
1,14,0,3.182005814760214,0.5555555555555556,1081.3144078144078
1,12,0,3.418295834054489,0.3333333333333333,889.2252525252525
1,32,21,3.373778124459133,0.1,264.2103494623656
1,15,0,3.1395722619867223,0.25,545.8465201465201
1,27,11,3.976385649991104,0.3333333333333333,632.2686989553657
1,32,17,3.4681390622295667,0.25,451.68783602150535
1,15,0,3.189898095464287,0.36363636363636365,991.031868131868
1,12,0,3.2516291673878226,0.5,1048.9828282828282
1,12,0,3.188721875540867,0.3333333333333333,1080.75101010101
1,19,0,3.616348566075163,0.26666666666666666,958.8919848641209
1,15,0,3.373557262275185,0.25,717.4317460317461
1,12,0,3.188721875540867,0.09090909090909091,950.8616161616161
1,13,0,3.3927474104487847,0.18181818181818182,858.5641025641025
1,12,0,3.2516291673878226,0.5,890.6666666666666
1,16,0,3.5,0.6,1669.3430555555553
1,15,0,3.640223928941851,0.36363636363636365,827.9130647130647
1,25,7,4.163856189774723,0.6363636363636364,778.1206763285026
1,25,9,4.053660689688185,0.45454545454545453,627.9473671497585
1,24,7,3.9701755214643453,0.5454545454545454,565.8926767676768
1,8,0,3.0,0.14285714285714285,765.1964285714286
1,12,0,3.0220552088742005,0.3333333333333333,1021.8878787878789
1,14,0,3.2359263506290326,0.2727272727272727,1238.4734432234432
1,13,0,3.5465935642949384,0.4444444444444444,1223.4652292152293
1,9,0,2.94770277922009,0.8,1432.6521164021162
1,9,0,3.169925001442312,0.5,1342.9338624338623
1,13,0,3.238901256602631,0.18181818181818182,969.8745143745144
1,13,0,3.238901256602631,0.4444444444444444,878.0440947940948
1,8,0,2.75,0.6,1390.9920634920634
1,12,0,3.2516291673878226,0.2,842.4479797979797
1,15,0,3.640223928941851,0.5,891.9351648351649
1,13,0,3.5465935642949384,0.3,906.7379564879565
1,32,24,3.628928031846024,1.0,354.8864247311828
1,15,0,3.1068905956085193,0.36363636363636365,842.9199023199022
1,13,0,3.3927474104487847,0.18181818181818182,854.6548174048174
1,27,8,3.940072687348655,0.26666666666666666,584.2405128205129
1,15,0,3.640223928941851,0.25,1103.9290598290597
1,32,23,3.640319531114783,2.0,508.7641129032258
1,26,9,4.132944044980958,0.13333333333333333,513.2707692307691
1,32,16,3.6709585933443494,0.23076923076923078,456.5948028673835
1,32,18,3.441428031846024,0.2727272727272727,354.0789650537634
1,13,0,3.0269868333592873,0.18181818181818182,672.6012043512043
1,13,0,3.3927474104487847,0.3,1043.4172494172494
1,7,0,2.807354922057604,0.16666666666666666,788.2063492063493
1,15,0,3.4565647621309536,0.15384615384615385,739.3496947496948
1,32,19,3.6084585933443494,1.1666666666666667,695.3360663082436
1,27,12,3.7639657428240816,0.15384615384615385,434.2825261158595
1,13,0,3.3927474104487847,0.4444444444444444,1278.0796425796427
1,13,0,3.238901256602631,0.0,987.1148018648018
1,14,0,3.521640636343319,0.16666666666666666,1027.8809523809525
1,14,0,3.3787834934861767,0.07692307692307693,879.3537851037851
1,13,0,3.238901256602631,0.08333333333333333,652.8034188034188
1,13,0,3.238901256602631,0.8571428571428571,1079.2618492618492
1,25,4,3.623465189601646,0.05,764.0969806763286
1,20,0,3.884183719779189,0.17647058823529413,899.4461013645224
1,13,0,3.3927474104487847,0.4444444444444444,1310.6262626262626
1,26,8,4.257756064128516,0.125,540.7184615384615
1,14,0,3.182005814760214,0.07692307692307693,718.7316849816849
1,20,0,3.3841837197791884,0.1111111111111111,650.7295321637426
1,16,0,3.25,0.06666666666666667,759.2934523809525
1,26,11,3.9500637564362093,0.36363636363636365,439.53183760683766
1,32,22,3.7181390622295662,0.42857142857142855,344.1233198924731
1,24,7,3.625814583693912,0.5454545454545454,825.1475625823451
1,13,0,3.238901256602631,0.8571428571428571,1301.9803807303808
1,25,7,4.163856189774723,0.2857142857142857,796.4673429951691
1,13,0,3.0269868333592873,0.3,787.822066822067
1,13,0,3.0269868333592873,0.3,731.1923076923076
1,30,0,3.8532359131272913,0.07142857142857142,912.4375205254515
1,12,0,2.8553885422075336,0.09090909090909091,929.7929292929293
1,32,19,3.7570488277869583,0.8571428571428571,542.9153449820789
1,20,0,3.484183719779189,0.17647058823529413,886.0581871345029
1,27,9,4.088220835496803,0.2,526.588319088319
1,27,0,4.106377316818028,0.17391304347826086,664.089534662868
1,14,0,3.182005814760214,0.2727272727272727,650.8229548229549
1,15,0,3.3735572622751846,0.5,1274.368376068376
1,14,0,3.521640636343319,0.2727272727272727,919.641330891331
1,14,0,3.2359263506290334,0.16666666666666666,972.9517704517706
1,14,0,3.521640636343319,0.07692307692307693,625.7295482295483
1,13,0,3.3927474104487847,0.08333333333333333,944.6905594405594
1,27,6,3.986187965046304,0.3125,798.1766951566951
1,13,0,3.238901256602631,0.18181818181818182,1096.8576146076146
1,26,4,4.085055102756476,0.29411764705882354,625.645811965812
1,12,0,3.2516291673878226,0.5,1069.7848484848485
1,25,11,4.083856189774723,0.16666666666666666,274.90277777777777
1,12,0,3.2516291673878226,0.2,755.6878787878787
1,25,8,4.133660689688185,0.0625,442.1539371980676
1,15,0,3.640223928941851,0.5,1033.5277167277166
1,32,20,3.667837797403416,0.7142857142857143,503.87466397849465
1,28,11,3.695947226387471,0.13333333333333333,279.9598765432099
1,13,0,3.5465935642949384,0.18181818181818182,632.552836052836
1,14,0,3.521640636343319,0.4,1140.8614163614163
1,26,11,4.008132025833399,0.07142857142857142,440.1560256410257
1,12,0,3.188721875540867,0.09090909090909091,564.050505050505
1,13,0,3.5465935642949384,0.3,954.5440947940948
1,15,0,3.373557262275185,0.25,857.7937728937728
1,12,0,3.418295834054489,0.2,1030.820202020202
1,32,23,3.5039280318460246,0.125,203.3635752688172
1,14,0,3.3248629576173574,0.2727272727272727,639.4923687423687
1,13,0,3.238901256602631,0.18181818181818182,951.3302253302254
1,32,18,3.7959585933443494,0.2727272727272727,442.085685483871
1,15,0,2.9735572622751856,0.5,888.6568986568988
1,26,8,4.315824333525706,0.058823529411764705,598.7005982905982
1,27,7,3.884155094595806,0.1111111111111111,739.9226780626781
1,12,0,2.8553885422075336,0.2,688.5984848484849
1,32,22,3.5664280318460246,0.6666666666666666,392.8985215053763
1,14,0,3.3787834934861767,0.0,743.5952380952381
1,18,0,3.281036112553423,0.38461538461538464,908.699074074074
1,15,0,3.5068905956085183,0.15384615384615385,847.4777777777778
1,14,0,3.521640636343319,0.07692307692307693,750.0567765567765
1,10,0,2.9219280948873623,1.0,1436.374074074074
1,12,0,3.084962500721156,0.0,549.9611111111111
1,17,0,3.4548223999466066,0.21428571428571427,987.5559640522875
1,32,17,3.4925365325772657,0.6666666666666666,547.7762096774194
1,30,0,3.831401845392172,0.42857142857142855,910.7494252873563
1,21,0,3.8208888513501886,0.16666666666666666,902.4896407685882
1,13,0,3.238901256602631,0.4444444444444444,1475.5588578088575
1,25,5,3.913269689515107,0.1111111111111111,690.977922705314
1,15,0,3.5898980954642865,0.07142857142857142,620.8750915750917
1,12,0,3.084962500721156,0.3333333333333333,893.0530303030304
1,13,0,2.9312089489103235,0.8571428571428571,1096.0374902874903
1,15,0,3.373557262275186,0.15384615384615385,893.1124542124543
1,25,6,4.133660689688185,0.46153846153846156,742.0514009661837
1,32,21,3.6442475629608078,0.375,305.3165322580645
1,14,0,3.039148671903071,0.5555555555555556,675.3183760683761
1,27,11,4.282484261342601,0.06666666666666667,510.0056980056981
1,32,19,3.632048827786958,0.625,481.6956317204301
1,23,0,4.001822825622231,0.15,978.3474496517974
1,15,0,3.1898980954642866,0.6666666666666666,1173.717094017094
1,26,8,3.7671834678914604,0.058823529411764705,732.220341880342
1,11,0,3.2776134368191165,0.2222222222222222,675.6333333333333
1,28,14,3.910232940673184,0.4,464.3324514991182
1,25,4,3.9434651896016453,0.4,685.6384057971014
1,14,0,3.378783493486176,0.16666666666666666,646.1407203907204
1,12,0,3.2516291673878226,0.3333333333333333,547.1747474747474
1,14,0,3.4677201004745006,0.07692307692307693,645.8171550671551
1,32,22,3.738608500731241,0.42857142857142855,319.65456989247315
1,12,0,2.8553885422075336,0.0,950.9267676767677
1,23,7,4.088779347361362,0.23076923076923078,637.6199573373486
1,13,0,3.5465935642949384,0.18181818181818182,988.0973193473195
1,12,0,2.8553885422075336,0.0,767.8121212121213
1,11,0,3.095795255000934,0.5714285714285714,1286.9535353535355
1,12,0,3.0849625007211556,0.09090909090909091,879.3343434343433
1,15,0,3.189898095464287,0.5,897.5582417582418
1,15,0,3.773557262275185,0.0,800.7802197802198
1,28,0,4.110577243331643,0.21739130434782608,820.5841134174466
1,13,0,3.3927474104487847,0.18181818181818182,710.1113053613053
1,14,0,3.182005814760214,0.07692307692307693,599.7564102564103
1,32,18,3.6792292966721747,0.2727272727272727,468.91028225806457
1,14,0,3.2359263506290326,0.07692307692307693,793.4233821733823
1,15,0,3.3735572622751855,0.25,654.4338217338218
1,32,19,3.7264097655573916,1.6,667.1555555555556
1,14,0,3.4677201004745006,0.5555555555555556,1164.1105006105006
1,12,0,3.084962500721156,0.09090909090909091,993.5090909090909
1,14,0,3.3248629576173574,0.5555555555555556,1033.6163003663003
1,8,0,3.0,0.3333333333333333,1179.0039682539684
1,15,0,3.106890595608519,0.25,1014.6782661782662
1,18,0,3.7254805569978675,0.5,1345.7470043572985
1,9,0,2.94770277922009,0.8,1490.9517195767196
1,8,0,2.5,0.3333333333333333,1212.2162698412696
1,16,0,3.577819531114783,0.3333333333333333,1011.9728174603175
1,26,6,3.902174814211728,0.25,695.7099572649573
1,15,0,3.3735572622751846,0.36363636363636365,1227.1637362637362
1,15,0,3.3735572622751846,0.36363636363636365,1243.0789987789988
1,29,0,3.926272374139508,0.20833333333333334,834.1244602566443
1,22,0,3.7887549139935026,0.375,955.5804473304473
1,32,17,3.772368358901741,0.5,567.883064516129
1,13,0,3.392747410448785,0.0,594.6649184149184
1,32,19,3.578626767019874,0.4444444444444444,450.18987455197134
1,32,23,3.399397470347699,1.25,454.5823252688172
1,25,11,3.9434651896016457,0.0,334.9122222222222
1,9,0,2.725480556997868,1.25,1817.1593915343913
1,26,8,4.132944044980958,0.2857142857142857,623.0708974358975
1,27,0,3.9023115759170297,0.2857142857142857,964.9777207977208
1,14,0,3.09306920777189,0.2727272727272727,692.7588522588522
1,12,0,3.4182958340544896,0.3333333333333333,779.3080808080808
1,24,8,4.084962500721157,0.0,395.6219806763285
1,14,0,3.2359263506290334,0.0,789.6172161172162
1,26,11,3.921029621737614,0.07142857142857142,627.2549572649573
1,12,0,3.418295834054489,0.3333333333333333,746.9848484848485
1,19,0,3.5766176449086653,0.05555555555555555,755.9720788900355
1,15,0,3.640223928941852,0.15384615384615385,574.0654456654456
1,26,12,4.132944044980958,0.4,512.3000000000001
1,8,0,2.1556390622295662,1.0,1067.279761904762
1,12,0,3.0220552088742,0.09090909090909091,576.8722222222223
1,32,16,3.6053377974034158,0.6,598.0134632616488
1,25,8,4.133660689688185,0.3076923076923077,583.0177777777777
1,12,0,2.8553885422075336,0.7142857142857143,1213.9626262626264
1,12,0,3.4182958340544896,0.2,937.1106060606061
1,14,0,3.378783493486176,0.16666666666666666,790.9496336996336
1,14,0,3.521640636343319,0.4,910.9887057387056
1,25,6,4.003856189774724,0.26666666666666666,486.8184782608696
1,12,0,2.918295834054489,0.3333333333333333,1015.4823232323233
1,26,8,4.18083298720544,0.125,727.9820512820512
1,15,0,2.9232314287976204,0.07142857142857142,560.5952380952381
1,14,0,3.521640636343319,0.07692307692307693,829.0137362637362
1,13,0,3.3927474104487847,0.18181818181818182,905.7915695415694
1,8,0,3.0,0.3333333333333333,1302.4722222222222
1,26,8,3.9462227768165983,0.058823529411764705,538.6257264957266
1,14,0,3.3787834934861767,0.2727272727272727,1318.3629426129426
1,27,14,3.736006946447657,0.4444444444444444,466.3656220322887
1,13,0,3.546593564294939,0.3,851.3978243978245
1,20,0,3.446439344671015,0.42857142857142855,774.2332358674463
1,26,9,4.23890125660263,0.0625,426.13025641025644
1,13,0,3.3927474104487847,0.08333333333333333,782.7536907536906
1,15,0,3.506890595608519,0.25,683.1059829059828
1,8,0,2.75,1.0,1669.561507936508
1,12,0,3.084962500721156,0.0,903.7510101010099
1,24,3,3.7201755214643453,0.10526315789473684,931.046497584541
1,26,7,3.979097891134804,0.26666666666666666,653.498547008547
1,32,18,3.4134093770885316,1.3333333333333333,588.8226478494623
1,12,0,3.188721875540867,0.2,1092.111111111111
1,14,0,3.182005814760214,0.4,938.3382173382174
1,10,0,2.9219280948873623,0.6666666666666666,1544.8944444444444
1,25,6,3.783465189601647,0.35714285714285715,618.7356038647342
1,12,0,2.751629167387823,0.2,675.6676767676769
1,28,8,4.307354922057605,0.3333333333333333,656.260005426672
1,15,0,3.4565647621309536,0.5,1259.7630036630037
1,15,0,3.5068905956085183,0.25,934.5550671550671
1,20,0,3.4086949695628417,0.1111111111111111,866.9689083820664
1,9,0,2.94770277922009,0.8,1658.6693121693124
1,12,0,3.084962500721156,0.2,1137.3555555555556
1,13,0,3.238901256602631,0.18181818181818182,740.9807692307692
1,13,0,3.238901256602631,0.18181818181818182,871.1233488733491
1,14,0,3.182005814760214,0.4,957.7899877899877
1,13,0,3.238901256602631,0.4444444444444444,788.9566822066823
1,25,8,4.023465189601646,0.13333333333333333,551.9733333333334
1,14,0,3.378783493486176,0.2727272727272727,1373.8550061050062
1,15,0,3.1395722619867223,0.25,804.1888888888889
1,14,0,3.3248629576173574,0.07692307692307693,618.4890109890109
1,13,0,2.6535442970305683,0.625,1389.861888111888
1,13,0,3.180832987205441,0.08333333333333333,659.0382672882673
1,32,18,3.691428031846024,0.07692307692307693,353.2144489247312
1,13,0,3.3927474104487847,0.08333333333333333,657.5409867909867
1,32,20,3.7303377974034158,0.5,417.69639336917567
1,13,0,3.180832987205441,0.3,697.9691142191142
1,13,0,3.3927474104487847,0.18181818181818182,739.4862082362083
1,32,22,3.5428377974034158,0.42857142857142855,399.226814516129
1,19,0,3.642149881636903,0.5833333333333334,905.6386308909528
1,13,0,3.238901256602631,0.18181818181818182,886.5969308469307
1,14,0,3.52164063634332,0.16666666666666666,788.5998168498168
1,14,0,3.378783493486176,0.4,1027.497557997558
1,21,0,3.7489948035250955,0.10526315789473684,723.0868421052633
1,22,0,3.6069367321753214,0.375,1106.6321067821068
1,26,14,4.100068930662752,0.2,421.1953846153846
1,27,7,4.088220835496803,0.17647058823529413,474.92453941120607
1,12,0,3.188721875540867,0.7142857142857143,1113.9929292929294
1,27,8,4.282484261342601,0.1875,683.6872934472934
1,27,10,3.7821222241453065,0.21428571428571427,566.740930674264
1,11,0,2.8453509366224368,0.0,502.830303030303
1,8,0,2.5,0.6,1630.7599206349205
1,15,0,3.139572261986723,0.15384615384615385,876.9388278388278
1,9,0,2.725480556997868,0.5,1626.8597883597886
1,32,23,3.7150182662886326,0.125,239.9049059139785
1,32,23,3.8042292966721747,0.2857142857142857,265.9866039426524
1,12,0,2.751629167387823,0.3333333333333333,679.7626262626262
1,25,5,4.083856189774723,0.3333333333333333,758.3453381642512
1,15,0,3.373557262275185,0.25,754.0345543345543
1,10,0,3.321928094887362,0.1111111111111111,673.7129629629629
1,13,0,3.238901256602631,0.08333333333333333,612.1025641025641
1,10,0,2.9219280948873623,0.42857142857142855,1524.4018518518517
1,12,0,3.084962500721156,0.2,1326.489393939394
1,27,11,3.8841550945958057,0.23076923076923078,467.0556885090219
1,13,0,3.0850551027564768,0.08333333333333333,439.14102564102564
1,32,18,3.6678377974034158,0.4,431.3511424731183
1,32,21,3.6945488277869583,0.5714285714285714,341.1992607526882
1,32,21,3.4681390622295662,1.2,525.052822580645
1,8,0,2.75,0.6,1172.2896825396826
1,32,15,3.757048827786958,0.7,680.9065188172043
1,8,0,2.75,0.6,823.2539682539683
1,13,0,3.3927474104487847,0.3,807.5396270396271
1,9,0,2.725480556997868,0.8,1693.505291005291
1,26,0,4.026986833359286,0.18181818181818182,945.958205128205
1,25,0,3.9132696895151073,0.13636363636363635,637.3567632850242
1,32,22,3.5511085007312415,1.0,457.83873207885307
1,32,23,3.6792292966721747,0.5,338.75504032258067
1,13,0,3.180832987205441,0.08333333333333333,944.9829059829061
1,14,0,3.182005814760214,0.2727272727272727,1089.6227106227107
1,14,0,3.378783493486176,0.07692307692307693,904.9471916971919
1,25,9,3.9238561897747237,0.14285714285714285,496.4941787439614
1,10,0,2.446439344671015,0.6666666666666666,1362.9805555555556
1,12,0,3.418295834054489,0.3333333333333333,949.7313131313131
1,26,9,4.026986833359286,0.21428571428571427,611.9003418803419
1,15,0,3.3735572622751846,0.15384615384615385,818.7633699633701
1,13,0,3.0269868333592873,0.625,977.4976689976689
1,27,8,4.134336113194452,0.0,449.40835707502373
1,12,0,3.4182958340544896,0.2,882.3484848484849
1,15,0,3.056564762130954,0.25,796.825396825397
1,8,0,2.75,0.3333333333333333,1215.142857142857
1,27,9,3.8380398168981555,0.2857142857142857,676.2901044634378
1,27,10,3.9302703722934544,0.7,849.1850902184236
1,11,0,3.459431618637298,0.2222222222222222,963.5939393939393
1,15,0,3.640223928941851,0.15384615384615385,824.6974358974359
1,32,22,3.6639097655573916,0.25,300.04200268817203
1,19,0,3.9321380397593733,0.1875,867.5558995528036
1,9,0,2.5032583347756456,0.5,1644.332671957672
1,15,0,3.1898980954642875,0.07142857142857142,777.9901098901099
1,8,0,2.75,0.3333333333333333,853.299603174603
1,12,0,3.418295834054489,0.2,708.2515151515153
1,8,0,3.0,0.6,1387.6051587301588
1,27,10,4.088220835496803,0.13333333333333333,520.7072174738842
1,14,0,3.2359263506290334,0.16666666666666666,1193.6541514041514
1,28,0,3.994680368408909,0.3333333333333333,1021.1631732465065
1,13,0,3.238901256602631,0.08333333333333333,660.4586247086247
1,15,0,3.506890595608518,0.25,1067.5147741147741
1,9,0,2.6416041678685933,0.8,1146.7982804232804
1,28,12,4.107010619399147,0.23076923076923078,424.445461945462
1,24,4,3.855388542207534,0.25,688.4139767237593
1,15,0,3.373557262275185,0.25,677.3523809523809
1,25,11,4.053660689688185,0.16666666666666666,491.76227053140093
1,14,0,2.9852281360342525,0.0,642.1855921855922
1,8,0,2.1556390622295662,1.0,1311.859126984127
1,15,0,3.240223928941852,0.6666666666666666,1168.5918192918193
1,14,0,3.521640636343319,0.5555555555555556,952.5873015873017
1,26,7,4.2098671219040344,0.1875,467.96987179487184
1,32,19,3.765319531114783,0.8571428571428571,546.4072580645161
1,25,5,4.133660689688185,0.17647058823529413,660.9407487922705
1,12,0,3.418295834054489,0.5,1132.6494949494947
1,12,0,3.2516291673878226,0.2,1041.7520202020203
1,15,0,3.4565647621309536,0.25,590.8547008547008
1,32,17,3.827819531114783,0.6666666666666666,620.5537858422939
1,29,0,4.21126073643228,0.20833333333333334,680.7232408927811
1,8,0,2.75,0.6,1481.9603174603174
1,26,0,4.132944044980958,0.3,999.655811965812
1,12,0,3.084962500721156,0.0,561.4444444444445
1,13,0,3.238901256602631,0.08333333333333333,799.9120046620046
1,13,0,3.0850551027564768,0.08333333333333333,976.978243978244
1,15,0,3.189898095464287,0.36363636363636365,870.4753357753358
1,32,17,3.691428031846024,0.25,455.90909498207884
1,10,0,2.9219280948873623,0.25,946.849074074074
1,14,0,3.6644977792004623,0.0,461.4871794871795
1,26,0,4.085055102756476,0.5294117647058824,967.2734615384616
1,28,14,3.7979026896829473,0.5555555555555556,476.5057319223986
1,14,0,2.9852281360342516,0.75,1274.0958485958486
1,24,0,3.8553885422075345,0.4117647058823529,1235.467720685112
1,14,0,2.8962915290459277,0.07692307692307693,396.53479853479854
1,14,0,3.521640636343319,0.4,1218.407203907204
1,26,8,4.132944044980958,0.38461538461538464,534.3551282051282
1,19,0,3.6163485660751635,0.1875,707.9987386767572
1,9,0,2.94770277922009,0.5,1433.5251322751321
1,14,0,3.182005814760214,0.16666666666666666,777.9768009768009
1,17,0,3.4548223999466066,0.13333333333333333,773.0140522875816
1,14,0,2.835237745312118,0.5555555555555556,1780.1419413919411
1,23,0,3.849223912390625,0.7692307692307693,1172.6825396825398
1,14,0,3.6644977792004623,0.4,902.1456043956044
1,15,0,3.640223928941851,0.15384615384615385,791.1172161172162
1,13,0,3.3927474104487847,0.4444444444444444,1292.2929292929293
1,15,0,3.5068905956085183,0.36363636363636365,857.1184371184372
1,14,0,3.521640636343319,0.2727272727272727,881.6364468864468
1,25,7,4.023465189601645,0.38461538461538464,719.7991304347826
1,8,0,2.75,0.6,1351.3392857142858
1,8,0,2.75,1.0,1627.0
1,24,5,4.053508854797679,0.46153846153846156,839.0676328502417
1,21,0,3.041625614369223,0.6153846153846154,1097.3011695906432
1,14,0,2.9852281360342525,0.4,1377.533272283272
1,25,9,3.733660689688185,0.23076923076923078,653.9027777777777
1,25,6,4.083856189774724,0.05555555555555555,493.08
1,25,7,4.323856189774723,0.2,601.7425603864734
1,24,7,4.220175521464345,0.0625,507.4056324110672
1,27,10,4.236368983644952,0.4166666666666667,665.3414055080722
1,25,8,3.9238561897747233,0.4166666666666667,788.6304106280194
1,32,20,3.6556390622295662,0.5,372.2204301075269
1,27,0,3.736006946447657,0.08,499.84472934472933
1,32,18,3.7806390622295662,0.5555555555555556,558.9113127240144
1,12,0,3.2516291673878226,0.0,621.820707070707
1,12,0,3.418295834054489,0.09090909090909091,800.3787878787879
1,27,6,4.32859953904025,0.16666666666666666,585.1616144349479
1,26,5,4.2098671219040344,0.16666666666666666,644.735982905983
1,14,0,3.378783493486176,0.2727272727272727,942.9172771672771
1,16,0,3.5,0.3333333333333333,948.1238095238095
1,27,7,4.032303242743954,0.1111111111111111,535.8043874643874
1,9,0,2.725480556997868,0.8,1561.523148148148
1,18,0,3.5032583347756456,0.2857142857142857,741.9296023965143
1,14,0,3.3248629576173574,0.16666666666666666,699.6340048840049
1,15,0,3.32323142879762,0.5,931.9919413919415
1,15,0,3.640223928941851,0.36363636363636365,891.4263736263737
1,12,0,3.4182958340544896,0.2,813.40101010101
1,9,0,2.94770277922009,0.5,1143.9920634920636
1,10,0,3.121928094887362,0.42857142857142855,1197.8101851851852
1,13,0,3.3927474104487847,0.08333333333333333,700.4135586635588
1,26,12,4.0269868333592855,0.16666666666666666,381.65179487179483
1,22,0,3.7887549139935026,0.047619047619047616,541.4473304473305
1,11,0,3.277613436819116,0.5714285714285714,1399.2457912457912
1,8,0,3.0,0.6,1450.563492063492
1,15,0,3.640223928941851,0.07142857142857142,899.4086691086691
1,32,15,3.6709585933443494,0.4166666666666667,575.2335573476702
1,8,0,3.0,0.3333333333333333,1216.25
1,28,9,3.753434386188785,0.1875,512.1816578483246
1,10,0,2.5219280948873624,0.6666666666666666,1381.4722222222224
1,25,4,4.243856189774723,0.3125,783.800845410628
1,8,0,2.5,0.3333333333333333,1498.78373015873
1,13,0,3.238901256602631,0.4444444444444444,986.3519813519814
1,9,0,2.94770277922009,0.2857142857142857,1254.4153439153438
1,14,0,3.378783493486176,0.16666666666666666,963.2518315018315
1,14,0,3.521640636343319,0.16666666666666666,662.4358974358975
1,32,20,3.605337797403416,0.5,445.41328405017924
1,32,23,3.347067094075591,0.5,255.1724686379928
1,13,0,2.8731406795131336,0.4444444444444444,1082.919191919192
1,13,0,3.3927474104487847,0.08333333333333333,525.9623154623155
1,8,0,2.4056390622295662,1.0,1168.1309523809525
1,32,21,3.3317475629608078,0.5714285714285714,424.61998207885307
1,14,0,3.2359263506290334,0.2727272727272727,1004.6776556776557
1,14,0,3.3248629576173574,0.5555555555555556,1113.0531135531135
1,14,0,3.09306920777189,0.16666666666666666,1062.1437728937728
1,27,7,4.106377316818028,0.42857142857142855,865.5286039886038
1,15,0,3.323231428797621,0.36363636363636365,943.0059829059828
1,9,0,2.94770277922009,0.5,1345.5906084656085
1,32,19,3.5931390622295662,0.18181818181818182,357.6626344086021
1,9,0,2.94770277922009,0.5,1472.4305555555554
1,13,0,3.3927474104487847,0.18181818181818182,723.4059829059829
1,15,0,3.640223928941852,0.25,720.6271062271062
1,12,0,3.2516291673878226,0.2,781.5545454545455
1,14,0,3.3248629576173574,0.5555555555555556,1184.7387057387057
1,13,0,3.3927474104487847,0.18181818181818182,983.2092074592075
1,26,8,4.026986833359286,0.2857142857142857,732.8041880341881
1,12,0,3.2516291673878226,0.2,1150.2752525252524
1,24,0,3.9072682296173897,0.5,832.042160737813
1,27,7,3.9121138909722304,0.25,666.510237416904
1,16,0,3.702819531114783,0.6,1081.8057539682538
1,24,9,3.9701755214643457,0.07142857142857142,288.5688405797101
1,14,0,3.521640636343319,0.2727272727272727,833.2197802197802
1,27,9,3.986187965046305,0.058823529411764705,397.6206077872744
1,14,0,3.378783493486176,0.16666666666666666,628.9890109890109
1,23,0,3.8820451081368628,0.21052631578947367,1018.5299265951439
1,25,12,3.9736606896881845,0.08333333333333333,446.1211111111111
1,26,9,4.132944044980958,0.21428571428571427,544.0932478632479
1,12,0,3.2516291673878226,0.2,710.2626262626263
1,15,0,3.5898980954642865,0.15384615384615385,769.9471306471306
1,12,0,3.188721875540867,0.2,810.5732323232323
1,14,0,3.182005814760214,0.16666666666666666,626.6434676434677
1,32,21,3.694548827786958,1.2,512.6364695340502
1,8,0,2.75,1.0,1450.275793650794
1,27,7,3.8380398168981564,0.25,590.775175688509
1,24,3,3.9701755214643453,0.3125,873.5192138779097
1,15,0,3.189898095464287,0.15384615384615385,1050.0311355311355
1,32,20,3.438307235905091,0.2,354.15322580645164
1,12,0,3.084962500721156,0.2,857.3414141414141
1,14,0,3.6644977792004623,0.2727272727272727,979.5521978021978
1,14,0,3.521640636343319,0.2727272727272727,1024.5460927960928
1,15,0,3.4565647621309536,0.07142857142857142,629.8869352869353
1,27,11,3.8841550945958057,0.45454545454545453,647.5742070275404
1,27,8,3.810081020521731,0.46153846153846156,597.1031908831909
1,23,0,3.9690016298759936,0.2777777777777778,769.8051634355983
1,28,0,4.083616975397233,0.2727272727272727,782.8426943426944
1,25,4,3.893660689688185,0.0,612.2628260869565
1,27,10,4.254525464966176,0.0625,477.3991263057929
1,10,0,3.121928094887362,0.25,658.612962962963
1,25,5,4.163856189774723,0.25,786.7123188405798
1,16,0,3.375,0.06666666666666667,835.767261904762
1,25,12,3.813660689688185,0.0,322.27944444444444
1,9,0,3.169925001442312,0.5,1035.1607142857142
1,24,0,4.001629167387823,0.4117647058823529,1043.8203227931488
1,14,0,3.182005814760214,0.0,618.0238095238095
1,14,0,3.378783493486176,0.4,950.924297924298
1,11,0,3.2776134368191165,0.375,991.142760942761
1,14,0,3.2359263506290334,0.2727272727272727,812.8626373626372
1,26,7,4.103909910282362,0.1875,552.3604273504274
